"gene_id","gene_name","1373-liver","1373-lung","1394-liver","1394-lung","1398-liver","1398-lung","1399-liver","1399-lung","1548-lung","6843-liver","6843-lung","6844-liver","6844-lung","997-lung"
"ENSMUSG00000031382","Asb11",0,0,0,0.405845,0,0.054699,0,0,0,0.062628,0,0.3114,0,0
"ENSMUSG00000031383","Dusp9",0.188971,0.04691,0.096323,0.256904,0,0.024888,0.040453,0.301327,0.344421,0.096627,1.473431,0.19282,0.137514,0
"ENSMUSG00000031384","Asb9",0.061974,0,0.062483,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031385","Plxnb3",0.174555,0.217433,0.549352,0.276246,0.055631,0.657516,0.246446,0.861464,0.232405,1.171436,0.165152,0.201675,2.006066,0.181442
"ENSMUSG00000031386","Hcfc1",73.674897,71.27844,79.384682,49.501084,57.482775,40.649323,92.425769,104.066702,74.746399,93.018843,84.593977,72.965602,68.494714,63.706881
"ENSMUSG00000031387","Renbp",9.074218,21.884662,7.683332,54.760967,3.014185,67.676937,16.191432,14.519442,18.258833,25.886187,22.696521,49.165511,9.455808,38.060456
"ENSMUSG00000031388","Naa10",130.761214,100.148877,121.474828,69.186423,119.35697,102.901762,73.109552,126.79367,125.290513,72.850667,247.594333,192.853414,100.466716,124.22401
"ENSMUSG00000031389","Arhgap4",8.30121,17.860641,9.040271,15.055465,6.222658,27.641678,4.201124,7.520058,13.325186,5.493793,5.751034,6.00214,16.548709,6.903251
"ENSMUSG00000031390","Avpr2",1.098811,1.389279,1.748248,0.703363,0.356509,3.001337,0.187551,0.413354,1.041397,0.274008,0.800978,0.580663,4.264841,0.294271
"ENSMUSG00000031391","L1cam",16.858653,46.609559,29.528962,28.21795,19.645071,19.952719,58.691485,44.747976,52.646318,63.424489,88.895325,70.591007,67.415657,63.939371
"ENSMUSG00000031392","Irak1",43.783422,86.634581,43.795799,70.003082,68.174083,78.690883,127.321124,274.687219,117.277811,202.900852,99.63039,98.811441,90.279255,118.285421
"ENSMUSG00000031393","Mecp2",20.007993,32.975503,22.118012,24.525362,21.985378,15.248907,32.179634,67.040929,32.666525,44.993929,31.43374,21.686401,28.046176,23.998626
"ENSMUSG00000031394","Opn1mw",0,0,0,0.360893,0,0.335945,0,0,0,0,0.205579,0.164428,0,0
"ENSMUSG00000031397","Tktl1",0.277902,0.03232,0.128147,0,0.025838,0,0.026206,0.029865,0.033138,0,0.071225,0,0.184049,0
"ENSMUSG00000031398","Plxna3",27.37286,51.252744,55.777609,19.012851,44.468081,21.617923,47.741845,48.703875,42.931474,11.469065,131.742693,95.347443,87.532096,27.736267
"ENSMUSG00000031399","Fam3a",15.705367,39.226588,14.442465,42.434979,22.958334,38.249804,31.960846,78.514331,31.38362,57.312721,37.360653,40.876722,21.870628,41.529501
"ENSMUSG00000031400","G6pdx",14.396038,23.669187,15.546255,45.861145,20.945107,28.64665,19.926678,50.493713,20.079581,35.488063,34.965885,35.622386,26.162648,48.684953
"ENSMUSG00000031402","Mpp1",16.681736,9.443746,14.511646,34.731152,15.719938,14.941501,30.937226,66.991655,17.613848,21.764781,28.666099,20.963672,8.984089,23.12485
"ENSMUSG00000031403","Dkc1",52.480203,44.943405,61.915742,38.14936,61.088807,17.264582,28.784694,59.580293,38.065142,32.879488,95.646778,87.179092,53.283358,63.153906
"ENSMUSG00000031409","Tceal6",0.843852,0,0,0,0,0.067053,0,0,0,0.242619,0.212413,0,0,0
"ENSMUSG00000031410","Nxf7",0,0.099291,0.031844,0,0,0,0.113801,0.043887,0.37949,0,0,0.744854,0,0
"ENSMUSG00000031411","Prame",0.10128,0,0,0,0,0,0,0.065079,0,0,0,0,0,0
"ENSMUSG00000031422","Morf4l2",272.770053,342.402315,320.071303,294.137484,332.563983,160.853607,334.438735,491.417953,307.958528,398.242725,373.407777,388.256286,337.470313,415.854406
"ENSMUSG00000031424","Kir3dl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031425","Plp1",4.000011,2.363127,3.202476,1.900321,5.261022,2.587785,5.051139,10.148232,2.715693,4.889619,6.205467,5.621809,4.628495,0.254153
"ENSMUSG00000031428","Zcchc18",32.224899,61.83057,44.53513,55.015277,28.656575,49.67741,95.249432,213.674782,50.575192,112.804709,60.290528,35.550319,58.289553,30.25199
"ENSMUSG00000031429","Psmd10",17.286004,23.720635,19.30218,38.009947,20.920871,14.909832,19.530796,50.620601,29.004038,27.224088,35.675585,35.797283,25.623391,37.285142
"ENSMUSG00000031430","Vsig1",0,0.420735,0.046689,5.605185,0,1.042481,0,0.423575,0.695076,0.144366,0,0.058434,0.072473,0
"ENSMUSG00000031431","Tsc22d3",27.24386,60.991806,51.435193,126.447568,35.598832,125.4689,53.701484,137.36774,68.140565,98.065815,45.032633,30.498756,56.87748,33.091388
"ENSMUSG00000031432","Prps1",86.212081,63.972863,97.317295,48.997464,85.230193,20.099494,26.17012,122.5869,68.189149,49.625721,73.933448,64.37409,71.681307,13.306092
"ENSMUSG00000031433","Rbm41",4.657929,4.730014,4.490938,4.41492,3.447488,0.309853,3.443714,10.045145,4.702043,4.40412,8.696797,6.479412,9.253096,3.847622
"ENSMUSG00000031434","Morc4",9.299312,9.493192,10.357378,8.740764,8.122185,3.886001,2.965549,13.152663,7.506281,6.573721,22.578511,15.279943,13.025446,14.348634
"ENSMUSG00000031438","Rnf128",9.453494,22.067781,14.220093,34.351794,0.714442,20.204362,3.257415,96.591887,19.80781,8.917397,20.823966,29.460763,18.369063,37.949474
"ENSMUSG00000031441","Atp11a",52.651993,111.324647,54.518514,132.025904,61.308261,131.608909,87.545379,120.01517,130.839514,113.811829,102.742983,95.507549,80.249846,71.596214
"ENSMUSG00000031442","Mcf2l",68.037589,133.200206,103.166661,108.591287,97.658626,101.442575,148.850917,126.294268,120.265613,203.816358,93.398847,101.412399,153.823287,102.39387
"ENSMUSG00000031443","F7",7.595539,3.024927,7.97627,29.230637,0.562208,9.257798,2.899716,16.615743,5.159167,4.972211,4.437392,5.075133,9.286765,13.693559
"ENSMUSG00000031444","F10",22.523846,1.214152,24.568126,9.884846,0.517579,5.053789,6.068032,4.53062,2.444471,0.694152,12.786482,3.44793,13.806122,6.664421
"ENSMUSG00000031445","Proz",12.474853,1.019265,13.288082,1.612288,1.757077,1.318609,2.536184,0.698927,2.687685,0.488798,8.597162,2.949322,10.379367,1.015542
"ENSMUSG00000031446","Cul4a",102.776814,90.167295,92.238543,73.9408,98.224036,60.4474,99.547364,91.387519,87.696913,100.041757,122.954517,133.923716,92.109256,91.042466
"ENSMUSG00000031447","Lamp1",194.869854,270.449162,188.969376,470.840201,214.080299,176.444029,220.961399,268.118003,304.55998,313.858057,264.344867,471.944092,225.377287,458.824558
"ENSMUSG00000031448","Adprhl1",1.158218,0.807913,1.174786,0.136409,0.189595,0.158815,0.904657,0.274603,2.684324,1.076754,0.444768,0.708246,2.175908,0.772508
"ENSMUSG00000031449","Atp4b",0.506329,0,0.231258,0,0,0,0,0,0,0,0,0,0.118106,0.403073
"ENSMUSG00000031450","Grk1",0.496477,0.510574,0.439831,0.233297,0.436833,1.327181,0.591901,0.826365,0.343694,0.932979,0.636594,0.590541,0.831758,0.330963
"ENSMUSG00000031451","Gas6",18.645994,18.610947,26.774306,32.343369,5.072481,28.943034,14.425534,25.965614,30.959787,26.309756,3.396673,14.928377,30.728004,16.297166
"ENSMUSG00000031452","1700029H14Rik",0.083563,0,0.105178,0,0,0.060451,0.044398,0.324022,0,0.068072,0,0,0,0
"ENSMUSG00000031453","Rasa3",14.295174,14.498385,30.397655,13.488563,6.682093,9.162537,12.697772,14.439172,16.081426,16.612171,4.179649,7.160722,27.795633,5.149047
"ENSMUSG00000031458","Coprs",35.339186,36.46008,55.580687,38.717248,45.119275,31.060651,49.904333,54.093961,58.590583,48.560023,71.878153,79.556775,56.796517,60.391009
"ENSMUSG00000031461","Myom2",0.030177,1.35196,0.161798,1.164346,0.560561,0.419189,0.545206,0.882388,0.53915,1.581013,2.75872,2.491219,0.451455,4.099639
"ENSMUSG00000031465","Angpt2",2.223743,2.755043,1.194477,1.177631,3.560348,0.846566,2.494457,2.582559,3.533228,10.073303,2.511398,11.376022,6.95669,13.811025
"ENSMUSG00000031467","Agpat5",15.584946,31.451852,27.254328,31.079178,33.451313,11.887925,17.646671,25.935483,30.951643,23.336468,38.85625,47.436918,40.28327,50.626835
"ENSMUSG00000031471","Defb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031478","Nek3",12.763723,14.657523,19.222852,6.612736,6.660989,37.299082,29.833653,15.453273,27.228534,8.546914,19.139029,15.650049,7.324783,12.800951
"ENSMUSG00000031479","Vps36",28.543523,24.70449,51.969129,29.764408,17.145559,17.720823,22.885831,35.865483,29.719399,19.978521,43.252661,42.113174,32.774683,34.610815
"ENSMUSG00000031480","Thsd1",0.87121,0.810692,1.190478,1.225169,0.419298,2.584746,1.892636,3.48685,0.714829,1.808438,0.708966,5.49298,1.010413,1.365874
"ENSMUSG00000031481","Tpte",0.092452,0.089147,0.023308,0,0.023731,0,0.047706,0.110718,0.091251,0,0.032783,0.05888,0,0
"ENSMUSG00000031482","Slc25a15",14.359449,11.262761,17.95124,12.992788,11.401377,6.143228,11.611038,12.173183,11.358699,9.676955,16.35361,12.571575,12.460048,17.671094
"ENSMUSG00000031483","Erlin2",14.962619,25.590225,13.629231,25.597806,19.430243,6.92995,20.886307,23.927611,19.966193,20.97982,26.103157,31.929301,25.274894,36.434349
"ENSMUSG00000031485","Plpbp",31.05556,29.73055,35.704583,29.07327,25.634476,23.158188,35.425483,58.748708,27.424035,34.689142,35.600116,37.156812,36.171176,32.41082
"ENSMUSG00000031486","Adgra2",2.299182,1.946413,2.392849,1.722596,0.89589,1.624075,1.854539,2.137975,1.715109,3.905659,1.071612,1.653952,2.921613,1.466146
"ENSMUSG00000031487","Brf2",10.659488,11.357079,11.897689,11.318894,8.824873,7.462005,12.022927,10.809514,10.222155,6.823826,10.900851,11.704469,11.059815,9.913765
"ENSMUSG00000031488","Rab11fip1",1.423645,12.899281,0.644136,28.834457,4.181615,7.052825,4.49266,9.156199,6.803514,7.078105,12.01566,17.039338,1.783698,37.05667
"ENSMUSG00000031489","Adrb3",0.038121,0.047577,0.203676,0.032596,0,0.12623,0.047272,0.032697,0.099298,0.048163,0.039351,0.223734,0,0.247996
"ENSMUSG00000031490","Eif4ebp1",35.824292,30.57066,27.150233,21.269223,57.108388,29.923331,8.060959,5.659932,32.574105,10.908766,62.153753,38.896243,15.456389,25.779937
"ENSMUSG00000031491","Chrna6",0,0,0,0,0.020538,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031492","Chrnb3",0,0.034007,0,0,0,0,0,0,0,0.067254,0,0,0,0
"ENSMUSG00000031493","Ggn",0.287825,0.595016,0.85549,0.207746,0.448672,0.646929,0.913435,0.807987,0.347053,1.147895,0.373247,0.235162,0.79235,0.749145
"ENSMUSG00000031494","Cd209a",0,0,0.331791,0.482593,0,0.052669,0,0.113383,0,0,0,0,0.482899,0.802172
"ENSMUSG00000031495","Cd209d",0.246841,0,0,0.304088,0,0.144122,0,0,0,0,0.172453,0.154791,0,0
"ENSMUSG00000031497","Tnfsf13b",1.696939,1.725993,3.010782,9.304644,1.010202,13.765042,2.36415,3.830685,6.813678,6.119776,0.684108,2.452323,1.424815,1.719723
"ENSMUSG00000031502","Col4a1",38.278738,41.933147,53.461654,46.452868,40.959415,23.680075,36.429877,50.829404,29.809748,46.469996,27.40233,63.287742,61.223548,42.69941
"ENSMUSG00000031503","Col4a2",20.530495,28.283697,32.105901,31.630869,25.140681,12.845933,22.145448,36.080041,19.4524,36.912929,24.370843,29.415642,48.538364,21.000589
"ENSMUSG00000031504","Rab20",6.714921,3.389555,2.207627,11.008754,0.774951,7.366031,3.077156,3.119888,7.062872,3.501907,2.504076,6.709965,5.75772,6.637479
"ENSMUSG00000031505","Naxd",60.675816,71.865298,70.91228,110.094686,58.677423,107.988122,76.127674,74.6118,79.553539,77.890143,88.948177,86.622752,84.880793,78.745846
"ENSMUSG00000031506","Ptpn7",0.526308,0.38186,0.22164,3.987085,0,1.817979,0.099137,0.544694,0.804574,0.281345,0.267396,0.670077,0.278789,1.367319
"ENSMUSG00000031508","Ankrd10",88.054888,83.134072,123.951465,43.869498,106.318653,74.060783,95.023841,92.287816,96.820457,110.809809,101.629265,80.206925,124.085818,54.158841
"ENSMUSG00000031509","1700016D06Rik",0,0,0,0,0,0,0,0,0,0.127474,0.070628,0,0,0
"ENSMUSG00000031511","Arhgef7",61.957712,80.347552,77.996598,43.043769,53.909516,40.638188,73.096902,81.04661,70.322629,79.287575,62.85086,60.886038,73.061353,30.708086
"ENSMUSG00000031512","Tex29",0,0,0.338679,0,0,0.189864,0,0.399027,0,0,0,0,0,0
"ENSMUSG00000031513","Leprotl1",22.866671,52.151065,27.391931,61.053394,57.568601,31.892743,66.589502,77.750157,53.902366,54.521538,76.356611,89.783248,37.896341,60.982005
"ENSMUSG00000031516","Dctn6",75.35363,106.417892,117.675098,101.316558,118.609454,76.694021,142.715724,147.458999,117.868392,131.362862,96.035919,136.134047,106.384848,79.342457
"ENSMUSG00000031517","Gpm6a",0.432447,1.721664,0.99188,6.332894,0.042121,0.296254,1.43876,1.92036,1.635521,0.489203,0.719091,4.188042,8.682402,0.953323
"ENSMUSG00000031518","Spata4",0,0,0,0,0,0,0,0,0,0.087994,0,0,0.099603,0.142419
"ENSMUSG00000031519","Asb5",2.239317,8.971305,6.108753,2.191701,4.650222,1.519235,4.351675,5.827218,6.30922,6.131436,2.449185,1.51383,2.910573,1.33266
"ENSMUSG00000031520","Vegfc",1.837577,1.926519,4.531918,2.54082,0.489611,2.6327,0.838324,1.547702,5.863204,3.001439,1.570363,2.173911,3.917323,4.032471
"ENSMUSG00000031521","Aga",12.984817,35.968727,7.918814,65.347107,21.676317,35.532549,36.394682,52.975852,30.660777,53.519242,21.753597,50.285226,20.114872,64.64499
"ENSMUSG00000031523","Dlc1",3.689752,3.019594,3.607508,5.816609,2.367633,4.569418,3.384418,3.908675,2.934615,6.221867,1.15321,3.813296,5.632181,2.562489
"ENSMUSG00000031527","Eri1",31.386944,51.448806,50.687152,44.269714,45.167719,11.83769,32.807652,24.796254,43.67572,32.578163,38.089618,34.021499,52.480396,61.946927
"ENSMUSG00000031529","Tnks",23.266431,30.720287,26.054894,20.642027,26.017856,6.494599,28.841695,27.319066,25.202309,25.727058,27.446856,24.141634,35.381248,26.751999
"ENSMUSG00000031530","Dusp4",0.995613,14.679475,13.754979,18.46199,4.315302,1.16668,5.474887,3.895944,13.387699,6.949676,2.761931,14.697882,93.636107,32.556998
"ENSMUSG00000031532","Saraf",73.282489,169.457355,96.868744,251.989995,151.026423,108.246288,280.353296,291.577406,170.774702,230.644228,169.642915,249.778351,186.750184,216.802219
"ENSMUSG00000031533","Mrps31",23.192704,30.072836,26.887207,26.559226,23.803526,15.55627,31.46591,33.32838,29.28017,27.938628,32.166805,41.802552,26.459827,27.630276
"ENSMUSG00000031534","Smim19",11.972553,15.171448,14.199335,26.851509,14.225807,18.298958,15.889388,22.488704,16.954827,17.809518,18.267861,19.235056,25.38505,30.067845
"ENSMUSG00000031535","Dkk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031536","Polb",38.325752,45.318683,64.371899,35.608553,44.158548,40.915476,35.37567,38.62937,56.962978,32.393531,54.424526,62.284778,57.866099,54.328169
"ENSMUSG00000031537","Ikbkb",33.639624,30.700057,25.569388,38.501324,28.995451,40.126143,41.354916,41.384225,35.477405,43.750933,42.253087,53.070423,38.921687,42.300824
"ENSMUSG00000031538","Plat",5.171703,9.417709,3.259962,15.312719,2.886654,6.63894,9.68767,15.933349,7.797223,16.911446,5.887071,22.773687,4.930627,6.764924
"ENSMUSG00000031539","Ap3m2",7.374464,14.495221,10.203935,12.995224,8.379598,12.886482,23.021157,24.826088,16.592937,27.225773,6.991223,7.677682,17.361688,7.572619
"ENSMUSG00000031540","Kat6a",18.906939,28.010765,25.333902,24.492785,15.630769,7.103568,20.056458,25.566895,24.469872,17.749078,24.531474,23.313349,28.884986,28.548543
"ENSMUSG00000031543","Ank1",9.16395,1.533294,17.636312,2.639995,0.841345,3.300039,5.68441,17.641869,5.36857,8.551763,0.425736,0.818813,23.551401,1.154423
"ENSMUSG00000031545","Gpat4",34.49748,52.902391,51.614966,45.313397,36.951754,20.064024,56.271651,59.357585,48.431066,44.283978,50.262672,54.878624,60.669852,58.379631
"ENSMUSG00000031546","Gins4",46.565125,77.247353,66.981122,69.567215,60.912713,47.051656,56.71941,52.224443,78.650658,55.979887,90.218174,83.102321,77.722241,102.566313
"ENSMUSG00000031548","Sfrp1",0.083981,1.695774,3.462391,1.400885,0.0981,0.774437,0.1512,1.238085,1.330188,1.7808,0.049905,1.100419,17.535414,1.536221
"ENSMUSG00000031549","Ido2",0.852382,0,1.11193,0.110183,0,0.065311,0.026001,0.04343,0.048422,0.03124,0.79095,0.063435,1.270368,0
"ENSMUSG00000031551","Ido1",0,0.241868,0,0.270463,0,1.105618,0,0,0,0,0,0.095661,0,0
"ENSMUSG00000031552","Adam18",0,0,0.051783,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000031553","Adam3",0,0.090167,0,0.210117,0.238338,0.166319,0,0,0.322491,0.300123,0,0.054429,0.061746,0
"ENSMUSG00000031554","Adam5",0.029148,0,0,0,0.029832,0,0,0.19239,0.191079,0.074044,0.041247,0.102636,0.061689,0
"ENSMUSG00000031555","Adam9",16.091015,31.160647,22.002873,52.886106,14.010349,12.731252,27.461864,52.620222,26.178698,34.066841,29.808575,45.621593,19.461649,34.666372
"ENSMUSG00000031556","Tm2d2",36.031201,40.741269,71.800698,65.642261,38.657306,42.7783,52.122304,73.077352,62.390701,71.175011,88.637182,101.713158,59.371204,70.530102
"ENSMUSG00000031557","Plekha2",1.987399,12.396898,12.634444,13.222395,0.489321,9.945624,10.841753,35.529293,5.987634,8.319826,38.387504,36.747124,2.979136,14.455615
"ENSMUSG00000031558","Slit2",4.413526,1.731209,6.997733,1.022207,0.103767,0.780931,0.297361,1.699397,0.844918,0.787941,0.157197,1.096032,2.99365,0.567351
"ENSMUSG00000031561","Tenm3",0.783681,1.628206,0.376019,0.088419,0.044232,0.056708,0.170044,0.135914,0.261162,0.098122,0.395374,0.105753,0.279625,1.427505
"ENSMUSG00000031562","Dctd",17.202258,1.452137,7.504796,2.112477,0.695023,0.721674,0.11948,0.941808,3.284128,0.288827,28.097619,18.290735,9.050355,10.691758
"ENSMUSG00000031563","Wwc2",0.872405,5.584956,0.892644,5.514074,0.264001,1.689319,0.722761,3.738439,1.240311,1.414298,0.609636,1.282489,0.952787,1.705111
"ENSMUSG00000031565","Fgfr1",2.964025,17.272124,21.578909,5.536848,8.904339,10.183589,4.195119,4.721507,4.993477,9.582736,21.727123,32.984702,26.676829,8.620549
"ENSMUSG00000031568","Rwdd4a",22.021826,24.087591,27.29218,22.880387,24.707441,9.442306,19.359643,22.362011,28.260485,15.328017,34.7567,28.789383,28.785666,31.329419
"ENSMUSG00000031570","Plpp5",25.515902,38.182463,30.488962,35.996736,41.075505,60.267004,54.144811,52.662938,45.264464,67.040188,33.324394,45.971293,47.960191,49.232132
"ENSMUSG00000031574","Star",4.192022,4.553075,6.454101,2.854462,4.247716,2.213768,4.717563,5.486896,4.950244,6.407717,7.267002,6.12118,5.99807,4.433793
"ENSMUSG00000031575","Ash2l",71.619826,78.407408,68.351482,61.14043,58.786813,30.159909,50.351521,49.426736,68.058432,47.40424,82.943492,80.979618,83.865534,90.063463
"ENSMUSG00000031576","Kcnu1",0.628267,2.262531,0.800406,2.318264,0.26072,2.487097,3.328159,3.45356,2.838834,1.446164,1.81728,2.227259,3.980181,0.934573
"ENSMUSG00000031577","Tti2",12.35917,11.908822,13.058719,11.663698,10.794457,7.68455,16.111283,13.849417,12.416865,13.831515,12.15585,11.024714,13.13828,12.616781
"ENSMUSG00000031578","Mak16",54.010847,45.919892,63.898804,31.177956,51.203596,26.899796,40.909346,46.25814,43.099056,27.185715,92.485301,83.816976,55.09723,49.576763
"ENSMUSG00000031583","Wrn",17.439434,22.324579,19.125589,13.956446,13.729708,5.754764,18.301065,17.404211,21.48764,10.183744,10.080992,11.797758,29.410089,16.109109
"ENSMUSG00000031584","Gsr",61.036252,88.854779,53.779092,72.12733,65.326922,36.320497,51.347588,66.471463,56.614527,46.763029,61.194992,73.636711,60.463608,83.682515
"ENSMUSG00000031585","Gtf2e2",80.069277,96.136945,93.797418,57.034355,91.862164,41.769298,84.202396,74.821379,91.535818,48.143344,111.008257,91.34849,99.187726,82.403922
"ENSMUSG00000031586","Rbpms",12.714441,45.571032,11.494404,81.956867,50.093379,62.29305,41.353423,81.209608,43.917469,73.764285,12.358703,29.546777,8.480925,44.424562
"ENSMUSG00000031590","Frg1",64.941151,80.730875,66.098743,94.406145,61.23682,64.677506,63.562148,57.855324,74.049915,63.9698,81.837244,68.920411,67.731016,110.488356
"ENSMUSG00000031591","Asah1",61.307574,91.427318,51.071849,150.960759,74.767717,65.403979,75.555901,115.704671,87.946717,92.863356,71.529493,101.707698,48.266359,119.773525
"ENSMUSG00000031592","Pcm1",44.041807,72.869647,53.647279,48.231962,61.567983,13.299981,52.484923,47.04432,63.462431,41.657167,33.940869,27.91249,67.546489,42.900316
"ENSMUSG00000031594","Fgl1",84.140243,0.93095,71.482122,3.75406,0.988382,2.249815,28.221799,1.982976,5.984228,0.6158,39.610799,1.296301,34.535676,1.738614
"ENSMUSG00000031595","Pdgfrl",0.825687,1.987352,0.847073,4.503546,0.557924,2.077576,6.519338,6.006559,2.691056,7.869864,0.431487,2.151173,3.881144,0.914788
"ENSMUSG00000031596","Slc7a2",19.749043,9.508588,16.977576,31.925488,3.699785,6.056009,38.475657,26.383067,16.595754,24.357586,6.777248,8.046672,35.753843,5.787429
"ENSMUSG00000031600","Vps37a",11.265244,16.67657,15.641246,20.813684,13.464728,8.886573,16.938244,25.886296,19.144174,20.280411,21.529384,18.647754,28.745372,25.709881
"ENSMUSG00000031601","Cnot7",92.138472,83.699621,101.895662,64.273305,86.350028,37.220508,75.197614,83.731366,86.1742,59.945979,110.974256,90.066344,151.393358,70.482269
"ENSMUSG00000031603","Fgf20",0,0,0,0,0,0,0,0,0.561223,0,0.216711,0.460632,0.567235,0
"ENSMUSG00000031604","Msmo1",30.022596,19.09367,39.040539,28.662867,47.250213,10.841546,12.333566,20.115154,22.630172,16.643857,37.611279,41.032259,28.678841,41.070505
"ENSMUSG00000031605","Klhl2",19.534935,22.577766,30.882744,18.840998,22.235043,10.112335,15.171881,27.846621,24.613264,18.24316,28.343353,25.051007,30.621888,21.098868
"ENSMUSG00000031608","Galnt7",13.65612,21.301003,9.710256,24.996136,21.77238,7.155609,13.340787,16.439803,10.624261,19.081522,18.103952,30.295866,10.682594,31.065412
"ENSMUSG00000031609","Sap30",34.951604,31.281161,55.311479,35.937042,52.016716,39.908794,46.424405,38.612788,42.655419,41.702108,51.182916,39.17222,26.873682,36.49629
"ENSMUSG00000031610","Scrg1",0,0,0,0,0,0,0.118813,0,0,0,0,0,0,0
"ENSMUSG00000031613","Hpgd",18.791181,5.069475,27.037024,49.292585,3.911196,11.72539,25.230908,6.550763,7.511639,6.554761,6.380577,4.760005,18.070724,14.114875
